-252,11,1,43,-333,0,-670,319,275
-252,13,4,57,-295,17,-667,319,276
-251,9,-11,57,-333,-7,-669,320,278
-251,13,5,-19,-520,-1,-667,316,277
-250,13,14,66,-243,-28,-670,317,279
-252,9,-6,83,-102,-48,-664,317,279
-250,3,0,40,-324,-38,-669,319,281
-249,6,2,143,-425,59,-664,315,282
-248,15,12,51,-268,45,-670,322,282
-253,10,-2,92,-0,-18,-664,323,279
-251,10,11,47,-179,31,-667,319,284
-253,13,7,67,-74,-3,-664,320,282
-251,9,7,9,54,-82,-663,323,281
-249,6,-9,137,48,-45,-657,320,282
-247,12,1,75,-206,-18,-661,320,280
-249,12,5,38,-242,-9,-662,319,281
-249,11,-2,58,-137,-15,-663,320,284
-250,12,3,45,-253,8,-661,321,283
-252,11,5,68,-402,14,-661,321,285
-253,12,13,69,-501,62,-662,325,286
-250,12,-3,114,-458,142,-657,321,288
-249,11,10,-29,-571,93,-660,322,289
-249,14,7,-31,-363,30,-656,320,287
-252,12,18,-61,-296,-8,-661,324,294
-250,8,8,46,17,-31,-656,320,287
-253,12,16,-2,102,-56,-660,323,289
-252,9,8,31,334,-101,-654,319,291
-250,7,-2,129,207,-71,-657,321,287
-247,11,5,148,13,34,-658,322,289
-247,13,1,98,-13,-24,-661,322,291
-249,13,7,2,-107,-88,-658,318,287
-252,10,11,34,47,-96,-659,322,288
-251,7,2,75,-45,-52,-658,317,287
-249,15,8,116,-218,12,-657,322,289
-250,10,2,54,-114,-45,-660,322,290
-250,9,14,1,-237,-34,-658,318,293
-252,13,23,39,-230,4,-658,322,291
-251,7,6,82,193,-64,-657,320,290
-250,10,-5,81,14,-52,-662,325,290
-251,8,7,56,-326,-49,-659,320,291
-248,9,4,110,-313,0,-658,326,292
-249,12,7,100,-394,52,-657,317,293
-250,16,22,85,-346,69,-656,323,292
-253,11,9,38,43,-46,-654,319,295
-252,8,6,49,91,-85,-656,322,292
-249,12,3,116,19,-28,-655,321,294
-251,12,24,52,-75,-22,-659,324,293
-247,11,-3,132,267,-25,-654,317,290
-247,7,0,116,-76,-27,-654,320,294
-248,12,4,48,-188,18,-655,320,290
-251,13,5,37,-186,-38,-659,320,291
-247,10,-9,78,-332,-46,-658,318,297
-251,10,-8,100,-861,36,-651,321,300
-254,4,34,-56,-1495,59,-653,325,303
-246,20,14,103,-926,132,-648,324,305
-252,5,37,-39,-500,-90,-655,323,306
-249,13,4,231,-44,36,-645,325,303
-249,8,17,68,-319,-43,-651,324,307
-250,15,29,-29,-322,-64,-642,323,308
-252,8,32,-209,-141,-181,-651,326,309
-254,7,17,4,363,-100,-646,321,305
-250,12,13,191,276,-42,-650,320,309
-251,6,4,125,300,-85,-650,320,305
-247,12,10,84,41,-50,-651,323,304
-250,8,11,86,-287,-34,-655,320,305
-248,11,14,123,-268,27,-650,326,302
-248,11,17,87,-241,27,-649,322,308
-250,14,33,-55,-115,-53,-646,318,306
-252,11,24,-19,278,-108,-656,320,305
-251,9,16,74,423,-93,-650,321,307
-248,10,8,148,453,-65,-655,325,304
-248,14,4,157,290,-27,-651,321,305
-248,12,26,4,362,-65,-658,323,303
-251,9,10,16,499,-78,-652,320,302
-249,12,18,58,523,-11,-658,325,298
-248,8,0,160,669,-64,-654,319,296
-251,6,1,107,292,-15,-656,323,298
-249,11,11,71,66,8,-654,321,296
-249,12,11,2,294,-64,-661,324,295
-250,8,8,-33,398,-101,-656,319,293
-251,8,8,-29,403,-121,-663,319,291
-248,10,3,82,383,-52,-663,316,289
-250,9,3,38,248,-70,-663,319,289
-250,11,6,71,89,-8,-669,322,289
-248,11,15,1,130,-4,-665,318,291
-251,11,6,-10,439,-57,-665,320,292
-251,6,-2,39,476,-102,-665,315,286
-249,10,0,78,255,-31,-667,317,285
-251,7,13,-13,103,-65,-667,320,285
-252,8,11,61,289,-7,-670,322,286
-251,8,-2,111,516,-16,-663,317,279
-249,8,-8,166,259,-31,-669,319,284
-248,9,4,51,129,-21,-669,315,276
-251,10,5,26,174,-49,-671,316,283
-252,8,-2,73,216,-44,-669,318,276
-249,10,7,61,112,-32,-669,321,280
-251,9,1,21,324,-76,-668,318,280
-250,9,-14,63,303,-84,-673,317,276
-250,11,1,29,26,-61,-672,317,276
-247,11,1,8,108,-36,-672,318,281
-251,8,4,21,211,-60,-671,315,273
-252,8,5,100,413,-33,-674,315,276
-251,7,-18,163,417,-115,-678,319,273
-250,8,-6,81,28,-45,-672,315,273
-254,11,3,57,-59,-50,-675,316,269
-255,8,7,57,-46,-61,-674,315,275
-253,6,1,93,83,-50,-671,315,275
-247,9,-3,135,126,-27,-678,316,272
-248,6,-7,103,112,-47,-671,314,273
-248,11,-8,43,-8,-33,-676,320,275
-251,6,-2,44,-81,-88,-673,312,272
-252,8,3,41,-96,-18,-677,318,276
-250,10,0,-4,112,-34,-673,313,270
-247,9,-5,40,181,-42,-676,317,268
-248,7,-14,49,162,-49,-673,316,270
-248,8,-8,81,-65,-22,-679,320,271
-251,10,2,71,-187,-23,-677,312,271
-253,9,4,58,36,-59,-677,314,274
-251,8,-5,74,187,13,-675,315,272
-250,11,-3,41,105,-16,-672,312,268
-255,10,3,2,162,-84,-677,315,269
-254,7,-4,-57,285,-139,-673,311,267
-249,9,2,-29,280,-55,-680,313,267
-249,3,-16,63,435,-95,-673,311,267
-250,7,-12,71,36,40,-681,316,269
-247,9,-6,133,-86,62,-678,311,266
-246,6,-11,47,6,-45,-678,314,267
-248,9,3,-22,-95,-42,-676,312,269
-253,6,-4,12,198,-77,-679,319,268
-254,7,-1,16,277,-11,-675,310,263
-253,9,-17,-39,383,-40,-683,317,266
-253,11,-3,75,174,-14,-680,315,263
-254,9,-6,38,67,-39,-677,316,262
-249,7,-9,67,126,-54,-680,314,263
-252,5,-1,26,81,-35,-678,314,262
-250,18,-10,-7,207,8,-681,316,259
-252,2,-3,-86,219,-244,-680,312,260
-250,10,-23,35,220,-75,-683,313,265
-252,3,0,-18,-58,-139,-681,311,261
-249,8,-18,86,171,-58,-682,312,261
-249,4,-5,41,70,-69,-682,307,259
-249,7,-9,64,172,-40,-684,314,259
-251,10,-7,55,195,-24,-682,309,256
-248,5,-13,87,218,-82,-684,316,262
-251,4,-18,111,-15,8,-682,310,258
-250,8,-7,69,-113,13,-683,311,259
-250,6,-10,90,137,-17,-683,312,260
-249,6,-18,58,18,-41,-681,314,260
-251,8,-3,21,-18,-23,-688,312,260
-254,5,-6,8,155,-46,-681,309,256
-253,12,-5,50,267,2,-685,311,256
-252,3,-31,27,533,-47,-687,311,255
-254,7,3,17,-39,32,-684,306,254
-251,5,-27,230,269,67,-682,310,254
-247,11,-19,163,-8,81,-687,308,253
-247,7,-16,121,-152,19,-687,310,252
-248,8,-1,2,-148,-35,-686,315,256
-249,8,-12,9,199,-75,-683,312,254
