-246,-21,1,743,122,680,-687,153,371
-252,-18,11,395,250,729,-693,161,375
-245,-19,-13,-98,763,800,-688,159,369
-247,-20,-8,214,406,1106,-690,167,370
-247,-13,2,519,187,1431,-688,174,366
-249,-14,-14,407,358,1538,-687,178,366
-253,0,-14,753,81,1626,-687,190,365
-247,-13,2,893,-348,1442,-680,190,363
-246,-3,-19,601,-206,1108,-679,197,365
-248,6,-11,671,-751,1272,-676,201,363
-249,6,7,478,-757,1150,-677,208,365
-251,-4,-9,-126,-341,906,-671,211,367
-244,4,-5,354,-560,1169,-668,215,369
-250,9,3,411,-509,919,-658,219,368
-251,2,2,171,-279,500,-664,227,371
-248,5,4,265,-142,259,-654,221,367
-249,4,-3,260,-20,352,-661,226,372
-248,6,1,232,195,507,-657,222,366
-250,7,8,-37,317,570,-658,229,371
-253,13,-5,-170,666,462,-660,227,368
-249,13,-4,-274,540,183,-663,233,365
-253,8,7,-159,465,33,-662,230,361
-252,10,-9,-224,716,78,-664,232,367
-252,11,1,-261,792,116,-667,232,357
-252,13,-10,-271,780,206,-666,227,360
-252,15,-22,-184,403,203,-667,229,357
-252,8,5,-295,252,5,-666,231,353
-249,8,-9,-493,895,13,-671,226,359
-249,4,-33,-253,952,173,-668,225,348
-249,24,-17,276,354,377,-672,232,353
-252,12,-5,-2,-98,-4,-668,226,351
-250,8,-4,-289,230,-120,-674,229,355
-249,13,-22,-253,773,12,-673,224,347
-248,20,-25,-127,653,68,-676,228,350
-252,12,-13,-136,336,-118,-677,223,346
-255,6,-3,-108,604,-23,-680,227,345
-251,8,-15,-96,1203,196,-679,222,339
-247,17,-31,-67,860,326,-682,230,342
-248,36,-49,26,466,182,-685,224,339
-252,14,-18,-137,-120,-157,-679,227,342
-253,6,-9,211,-192,-122,-683,226,338
-252,10,-24,291,258,154,-677,224,336
-250,22,-32,417,137,334,-685,231,338
-251,18,-28,133,-326,36,-673,227,335
-249,15,-29,-81,-480,-240,-682,229,336
-249,9,1,45,-530,-319,-675,226,337
-248,15,-32,-83,185,-151,-679,227,339
-252,18,-21,19,-295,-340,-677,225,339
-253,19,-3,-132,-304,-660,-685,227,344
-248,22,-29,-645,366,-976,-679,215,339
-251,8,-22,-771,106,-1224,-690,220,342
-252,4,-24,-594,237,-968,-687,210,338
-250,5,-17,68,131,-360,-693,203,345
-249,9,-33,70,61,-325,-690,201,339
-257,6,-19,-240,-309,-688,-684,201,341
-252,6,-14,-701,-277,-898,-688,198,344
-251,-6,-38,-676,-140,-1043,-686,191,344
-249,4,-27,247,-700,-700,-693,191,348
-248,4,-13,325,-933,-836,-691,187,347
-250,0,-21,-16,-807,-1033,-695,190,352
-249,-7,-19,-219,-869,-808,-686,181,355
-248,-11,-15,247,-1139,-453,-690,181,358
-251,-8,-17,692,-1169,-39,-681,179,361
-245,6,-31,1016,-1858,44,-687,184,365
-253,4,5,1169,-2283,-18,-674,180,368
-251,-3,20,49,-1085,-217,-677,189,375
-251,-3,-3,103,-595,-138,-669,184,376
-249,-8,-6,470,-775,-45,-669,189,378
-247,-6,-13,767,-1080,153,-666,194,379
-244,-2,-17,1129,-1940,138,-662,193,384
-248,-14,0,1074,-2799,56,-656,195,388
-251,1,30,1452,-3120,347,-644,202,397
-253,-6,63,719,-2077,403,-643,202,396
-245,-2,9,295,-533,542,-636,202,403
-248,-10,34,565,-727,648,-637,212,404
-247,0,19,476,-382,703,-630,215,401
-248,5,31,546,-495,752,-633,215,405
-247,8,18,154,-155,875,-627,218,401
-252,-3,42,-17,248,1027,-626,224,405
-250,5,3,250,791,1176,-626,225,401
-251,20,40,807,427,1068,-627,233,402
-249,7,1,213,692,377,-626,231,398
-246,11,8,900,151,469,-626,239,395
-249,-1,26,1438,-467,913,-625,239,394
-244,8,14,1517,-145,1373,-619,250,393
-248,17,34,1160,116,1723,-615,256,387
-248,30,16,898,997,1781,-615,265,384
-252,26,18,126,1034,1243,-617,269,384
-252,35,24,-546,1004,561,-616,270,379
-247,32,15,-870,1680,552,-620,269,378
-251,38,6,-797,1438,185,-619,266,374
-250,34,2,-1014,1291,-218,-625,268,372
-255,24,23,-1164,1235,-609,-630,260,371
-254,23,10,-971,2072,-626,-643,262,369
-249,22,-17,-985,2368,-663,-644,251,363
-254,12,30,-954,2041,-711,-654,252,359
-247,22,-6,-1231,3521,-657,-658,241,352
-244,26,-41,-1064,3327,-651,-672,240,340
-245,22,-41,-1352,2353,-585,-671,229,338
-249,26,-40,-890,1801,-628,-684,231,333
-250,21,-31,-713,1242,-743,-680,222,328
-250,14,-29,-839,950,-964,-688,220,329
-245,24,-37,-1095,990,-987,-690,210,327
-252,15,-34,-1525,987,-1272,-698,208,328
-252,-2,-60,-1039,348,-1152,-697,201,327
-248,9,-22,-157,-415,-819,-700,198,328
-248,12,-33,-264,-102,-795,-711,194,335
-243,28,-20,-765,121,-1102,-704,189,329
-249,7,-46,-1615,882,-1619,-716,176,331
-252,3,-42,-1536,452,-2050,-714,170,332
-253,-9,-50,-1221,342,-1665,-719,161,335
-247,-17,-31,-395,-233,-1262,-715,151,332
-251,-15,-32,20,-227,-742,-723,155,335
-250,1,-40,129,-300,-506,-714,148,334
-247,-9,-45,472,-766,-331,-718,151,338
-248,-7,-30,569,-1307,-325,-711,147,334
-248,-9,-47,730,-1468,-330,-714,147,342
-248,-9,-27,1101,-1947,-305,-707,150,342
-240,0,-49,1301,-1897,-359,-704,154,350
-245,5,-50,1700,-2710,-541,-701,155,359
-247,3,-18,2313,-3915,-635,-691,162,371
-252,-13,45,2310,-4858,-658,-680,164,380
-244,-10,-11,895,-2505,-393,-677,165,388
-241,-19,-8,1673,-3212,16,-667,171,399
-238,-16,-21,2629,-3793,586,-658,171,397
-237,2,-3,2793,-5054,1063,-644,189,414
-246,-17,46,2185,-5955,1235,-627,195,421
-243,-1,75,1536,-5333,2097,-609,210,440
-248,-26,98,182,-3777,2702,-592,211,444
-246,-7,101,221,-1734,4382,-579,235,451
-249,28,29,761,138,4886,-566,236,446
-248,38,57,2059,-595,3289,-562,259,451
-250,40,65,799,638,2042,-554,269,443
-245,44,27,567,543,1518,-555,271,441
-246,40,41,296,-125,645,-554,276,441
-250,34,78,169,224,392,-550,277,444
-248,27,66,22,1576,289,-560,275,434
-250,42,60,-348,2579,229,-559,280,431
-242,50,23,-641,3367,29,-578,277,423
-246,35,64,-1779,3973,-997,-580,268,419
-250,25,32,-2256,5506,-1166,-606,254,408
-246,-1,-11,-1415,5947,-1125,-613,252,397
-250,35,4,222,4931,-165,-642,249,382
-248,30,-32,-64,4459,-78,-642,249,373
-248,29,-11,-114,3625,129,-656,254,360
-245,27,-45,-130,3307,527,-659,249,347
-250,21,-34,248,2327,873,-662,257,343
-250,20,-44,149,1479,1278,-661,255,338
-255,43,-9,144,413,1822,-661,264,339
-249,55,-38,106,269,1676,-659,269,333
-245,57,-35,-66,84,785,-658,274,336
-250,46,-28,-342,-52,-114,-657,270,339
-251,46,-13,-475,169,-570,-659,270,338
-251,50,-16,-850,714,-898,-661,265,339
-248,55,-9,-1082,1244,-1351,-667,259,337
-250,29,-39,-1721,2035,-2146,-682,246,333
-247,27,-34,-2010,1924,-2280,-680,241,330
-247,22,-45,-2427,1633,-1965,-692,224,328
-247,23,-55,-2132,1307,-1689,-696,201,326
-242,12,-38,-1156,675,-1441,-704,202,326
-240,21,-50,-626,1178,-1124,-706,192,320
-245,26,-48,-396,977,-1045,-712,194,322
-243,31,-59,-857,819,-1491,-716,180,319
-244,21,-58,-1426,431,-2144,-722,178,321
-248,23,-58,-1965,528,-2943,-726,151,320
-249,-10,-54,-2292,-22,-3691,-733,147,324
-244,-1,-52,-1252,-669,-2561,-730,123,326
-249,-8,-44,-938,-823,-2187,-738,119,334
-252,-27,-38,-588,-942,-1706,-731,107,334
-247,-15,-61,-5,-795,-921,-736,104,337
-243,-16,-54,402,-1444,-613,-731,101,343
-248,-14,-50,873,-2077,-469,-718,103,345
-250,-14,-35,953,-2622,-535,-728,105,358
-247,-11,-13,944,-2648,-615,-710,104,362
-246,-22,-32,921,-2146,-122,-715,105,368
-251,-20,-35,2601,-2780,370,-698,111,371
-251,-2,21,2519,-2873,479,-702,119,381
-251,0,-9,638,-1331,103,-686,123,386
-249,-10,-19,-100,-1659,-408,-692,121,392
-248,-19,-6,77,-1781,-331,-682,118,395
-246,-31,-24,990,-2030,-130,-682,125,402
-235,-28,-59,2731,-2779,458,-666,131,406
-242,-4,2,4382,-4546,1051,-663,147,414
-252,-6,83,1724,-2887,1185,-643,161,425
-242,-23,3,1726,-1606,1365,-635,167,427
-238,-12,18,2400,-1986,1951,-627,177,429
-249,-2,42,3280,-1898,2711,-612,200,424
-258,-5,35,4302,-1635,3139,-612,214,431
-255,19,54,5172,-2022,3521,-592,241,419
-246,36,30,4762,-1355,3315,-589,260,422
-243,43,42,3858,-1318,3022,-571,280,415
-246,45,62,3024,-1259,2760,-570,291,413
-248,27,46,1536,159,2295,-559,304,407
-250,43,67,1427,830,2505,-560,314,411
-247,69,36,684,2159,2178,-558,320,397
-250,58,25,127,2300,1033,-562,328,395
-246,53,7,37,2158,339,-564,326,386
-249,53,16,-160,1645,131,-568,327,386
-250,46,30,-193,1492,9,-574,325,383
-245,58,26,-368,2024,-135,-580,319,377
-244,52,-4,-923,2485,-520,-588,321,372
-251,56,20,-1285,2294,-806,-593,313,365
-255,41,17,-776,2339,-1116,-599,310,370
-255,52,24,-919,3039,-1709,-610,297,362
-253,43,-10,-1022,3099,-2488,-624,292,356
-252,33,14,-1021,2766,-1632,-633,283,348
-243,45,-24,-962,3323,-1104,-646,281,341
-242,44,-21,-1378,2790,-1567,-655,268,334
-246,39,-24,-2657,2951,-2293,-667,266,332
-242,33,-40,-3281,3006,-2633,-676,240,326
-245,14,-48,-2105,2058,-2074,-694,227,330
-247,6,-43,-1512,1427,-1490,-690,219,322
-249,1,-47,-767,1039,-968,-699,212,326
-245,17,-40,287,595,-489,-699,209,318
-247,14,-44,224,629,-529,-700,210,318
-242,22,-63,-210,500,-610,-704,207,314
-244,22,-53,-560,-421,-861,-704,200,319
-241,21,-44,-892,-896,-1175,-703,198,324
